"station_name","month_num","mean_all_years_value","max_all_years_value","min_all_years_value","lower_5th_percentile","upper_95th_percentile","name"
"russellmain","01",0.756685261451431,8.1899995803833,-10.1300001144409,-6.98999977111816,5.6089998960495,"Air_Temp"
"russellmain","01",41.9692282201893,110.064002990723,0.316000014543533,10.4938499450684,83.5869979858398,"Snow_Depth_qaqc"
"russellmain","02",1.54295386749436,10.5100002288818,-13.8900003433228,-5.1100001335144,6.81400017738342,"Air_Temp"
"russellmain","02",51.7335444554624,214.018997192383,8.51500034332275,17.6620006561279,118.728947067261,"Snow_Depth_qaqc"
"russellmain","03",2.81539185264011,13.7399997711182,-3.34999990463257,-1.4099999666214,8.83600006103516,"Air_Temp"
"russellmain","03",64.7530269384678,159.891006469727,0,20.6000003814697,137.184005737305,"Snow_Depth_qaqc"
"russellmain","04",4.68601388700168,18.9799995422363,-3.27999997138977,-1.23150001764297,12.1214998722076,"Air_Temp"
"russellmain","04",40.2716541626646,207.195999145508,0,0,135.923004150391,"Snow_Depth_qaqc"
"russellmain","05",8.23788978842898,24.2900009155273,-1.62999999523163,1.72000002861023,15.8180001735687,"Air_Temp"
"russellmain","05",9.03370611925412,84.8479995727539,0,0,63.0880012512207,"Snow_Depth_qaqc"
"russellmain","06",10.9497407385734,22.5400009155273,0.270000010728836,5.13000011444092,17.3324998855591,"Air_Temp"
"russellmain","06",0,0,0,0,0,"Snow_Depth_qaqc"
"russellmain","07",13.1190781090726,31.5599994659424,2.40000009536743,7.11100010871887,21.0599994659424,"Air_Temp"
"russellmain","07",0,0,0,0,0,"Snow_Depth_qaqc"
"russellmain","08",13.7133669435017,33.0299987792969,3.64000010490417,6.43349990844727,22.0560000419617,"Air_Temp"
"russellmain","08",0,0,0,0,0,"Snow_Depth_qaqc"
"russellmain","09",11.8573563343056,26.3999996185303,1.64999997615814,5.05199995040894,19.8820007324219,"Air_Temp"
"russellmain","09",0,0,0,0,0,"Snow_Depth_qaqc"
"russellmain","10",6.85852298191478,19.8500003814697,-1.77999997138977,1.14899997711182,11.8840002059937,"Air_Temp"
"russellmain","10",32.3024843209292,233.960998535156,0,0,230.177001953125,"Snow_Depth_qaqc"
"russellmain","11",1.47501470520408,14.1300001144409,-13.1499996185303,-5.23000001907349,7.22099978923797,"Air_Temp"
"russellmain","11",7.92828163320618,52.9830017089844,0,0,23.5827991485595,"Snow_Depth_qaqc"
"russellmain","12",-0.201755939332557,6.32999992370605,-10.460000038147,-6.16999983787537,3.67000007629395,"Air_Temp"
"russellmain","12",30.0043755188311,115.740997314453,0,2,70.916251373291,"Snow_Depth_qaqc"
